metric,metric_family,group_type,group,value_weighted_0_100,survey_year,survey_quarter,sample_confidence,n_valid_weighted,data_status
issue_country_crime_security,issue_salience,all,all,20.0155,2008,Q4,high,1000,ok
issue_country_crime_security,issue_salience,education_group,high_education,16.6045,2008,Q4,medium,237,ok
issue_country_crime_security,issue_salience,education_group,low_education,29.3811,2008,Q4,high,373,ok
issue_country_crime_security,issue_salience,education_group,medium_education,16.5073,2008,Q4,medium,281,ok
issue_country_crime_security,issue_salience,education_group,student_still_studying,11.5432,2008,Q4,medium,108,ok
issue_country_crime_security,issue_salience,gender,female,22.3289,2008,Q4,high,535,ok
issue_country_crime_security,issue_salience,gender,male,17.6051,2008,Q4,high,465,ok
issue_country_crime_security,issue_salience,occupation_group,manual_worker,25.821,2008,Q4,low,69,ok
issue_country_crime_security,issue_salience,occupation_group,self_employed,19.5223,2008,Q4,medium,154,ok
issue_country_crime_security,issue_salience,occupation_group,service_worker,10.5441,2008,Q4,low,79,ok
issue_country_crime_security,issue_salience,occupation_group,student,11.5432,2008,Q4,medium,108,ok
issue_country_crime_security,issue_salience,occupation_group,unemployed,11.6173,2008,Q4,low,58,ok
issue_country_crime_security,issue_salience,occupation_group,white_collar,13.4483,2008,Q4,low,74,ok
issue_country_environment_climate,issue_salience,age_group,15-17,7.8641,2008,Q4,low,23,ok
issue_country_environment_climate,issue_salience,age_group,18-24,4.4859,2008,Q4,medium,109,ok
issue_country_environment_climate,issue_salience,age_group,25-39,8.2316,2008,Q4,medium,242,ok
issue_country_environment_climate,issue_salience,age_group,40-54,4.7199,2008,Q4,medium,214,ok
issue_country_environment_climate,issue_salience,age_group,55+,3.5469,2008,Q4,high,412,ok
issue_country_environment_climate,issue_salience,all,all,5.3464,2008,Q4,high,1000,ok
issue_country_environment_climate,issue_salience,education_group,high_education,7.3056,2008,Q4,medium,237,ok
issue_country_environment_climate,issue_salience,education_group,low_education,2.8275,2008,Q4,high,373,ok
issue_country_environment_climate,issue_salience,education_group,medium_education,6.1087,2008,Q4,medium,281,ok
issue_country_environment_climate,issue_salience,education_group,student_still_studying,6.2128,2008,Q4,medium,108,ok
issue_country_environment_climate,issue_salience,gender,female,4.8836,2008,Q4,high,535,ok
issue_country_environment_climate,issue_salience,gender,male,5.8285,2008,Q4,high,465,ok
issue_country_environment_climate,issue_salience,occupation_group,manual_worker,3.0776,2008,Q4,low,69,ok
issue_country_environment_climate,issue_salience,occupation_group,self_employed,4.4287,2008,Q4,medium,154,ok
issue_country_environment_climate,issue_salience,occupation_group,service_worker,6.6401,2008,Q4,low,79,ok
issue_country_environment_climate,issue_salience,occupation_group,student,6.2128,2008,Q4,medium,108,ok
issue_country_environment_climate,issue_salience,occupation_group,unemployed,1.8175,2008,Q4,low,58,ok
issue_country_environment_climate,issue_salience,occupation_group,white_collar,13.6283,2008,Q4,low,74,ok
issue_country_health,issue_salience,age_group,15-17,3.8424,2008,Q4,low,23,ok
issue_country_health,issue_salience,age_group,18-24,5.2779,2008,Q4,medium,109,ok
issue_country_health,issue_salience,age_group,25-39,13.3744,2008,Q4,medium,242,ok
issue_country_health,issue_salience,age_group,40-54,9.4776,2008,Q4,medium,214,ok
issue_country_health,issue_salience,age_group,55+,11.3058,2008,Q4,high,412,ok
issue_country_health,issue_salience,all,all,10.3755,2008,Q4,high,1000,ok
issue_country_health,issue_salience,education_group,high_education,9.4501,2008,Q4,medium,237,ok
issue_country_health,issue_salience,education_group,low_education,9.3147,2008,Q4,high,373,ok
issue_country_health,issue_salience,education_group,medium_education,14.0442,2008,Q4,medium,281,ok
issue_country_health,issue_salience,education_group,student_still_studying,6.8226,2008,Q4,medium,108,ok
issue_country_health,issue_salience,gender,female,9.9568,2008,Q4,high,535,ok
issue_country_health,issue_salience,gender,male,10.8116,2008,Q4,high,465,ok
issue_country_health,issue_salience,occupation_group,manual_worker,13.9271,2008,Q4,low,69,ok
issue_country_health,issue_salience,occupation_group,self_employed,10.3673,2008,Q4,medium,154,ok
issue_country_health,issue_salience,occupation_group,service_worker,12.566,2008,Q4,low,79,ok
issue_country_health,issue_salience,occupation_group,student,6.8226,2008,Q4,medium,108,ok
issue_country_health,issue_salience,occupation_group,unemployed,5.0698,2008,Q4,low,58,ok
issue_country_health,issue_salience,occupation_group,white_collar,12.2824,2008,Q4,low,74,ok
issue_country_housing,issue_salience,age_group,15-17,0.0,2008,Q4,low,23,ok
issue_country_housing,issue_salience,age_group,18-24,1.6519,2008,Q4,medium,109,ok
issue_country_housing,issue_salience,age_group,25-39,0.3821,2008,Q4,medium,242,ok
issue_country_housing,issue_salience,age_group,40-54,0.9176,2008,Q4,medium,214,ok
issue_country_housing,issue_salience,age_group,55+,0.7129,2008,Q4,high,412,ok
issue_country_housing,issue_salience,all,all,0.7807,2008,Q4,high,1000,ok
issue_country_housing,issue_salience,education_group,high_education,0.0,2008,Q4,medium,237,ok
issue_country_housing,issue_salience,education_group,low_education,1.0338,2008,Q4,high,373,ok
issue_country_housing,issue_salience,education_group,medium_education,0.7427,2008,Q4,medium,281,ok
issue_country_housing,issue_salience,education_group,student_still_studying,1.684,2008,Q4,medium,108,ok
issue_country_housing,issue_salience,gender,female,1.3024,2008,Q4,high,535,ok
issue_country_housing,issue_salience,gender,male,0.2372,2008,Q4,high,465,ok
issue_country_housing,issue_salience,occupation_group,manual_worker,0.0,2008,Q4,low,69,ok
issue_country_housing,issue_salience,occupation_group,self_employed,1.142,2008,Q4,medium,154,ok
issue_country_housing,issue_salience,occupation_group,service_worker,0.0,2008,Q4,low,79,ok
issue_country_housing,issue_salience,occupation_group,student,1.684,2008,Q4,medium,108,ok
issue_country_housing,issue_salience,occupation_group,unemployed,1.6186,2008,Q4,low,58,ok
issue_country_housing,issue_salience,occupation_group,white_collar,1.2853,2008,Q4,low,74,ok
issue_country_immigration,issue_salience,age_group,15-17,0.0,2008,Q4,low,23,ok
issue_country_immigration,issue_salience,age_group,18-24,2.7013,2008,Q4,medium,109,ok
issue_country_immigration,issue_salience,age_group,25-39,4.4332,2008,Q4,medium,242,ok
issue_country_immigration,issue_salience,age_group,40-54,7.1806,2008,Q4,medium,214,ok
issue_country_immigration,issue_salience,age_group,55+,5.1717,2008,Q4,high,412,ok
issue_country_immigration,issue_salience,all,all,4.9494,2008,Q4,high,1000,ok
issue_country_immigration,issue_salience,education_group,high_education,6.4786,2008,Q4,medium,237,ok
issue_country_immigration,issue_salience,education_group,low_education,4.7272,2008,Q4,high,373,ok
issue_country_immigration,issue_salience,education_group,medium_education,4.6049,2008,Q4,medium,281,ok
issue_country_immigration,issue_salience,education_group,student_still_studying,3.4811,2008,Q4,medium,108,ok
issue_country_immigration,issue_salience,gender,female,4.1288,2008,Q4,high,535,ok
issue_country_immigration,issue_salience,gender,male,5.8044,2008,Q4,high,465,ok
issue_country_immigration,issue_salience,occupation_group,manual_worker,5.6577,2008,Q4,low,69,ok
issue_country_immigration,issue_salience,occupation_group,self_employed,4.1334,2008,Q4,medium,154,ok
issue_country_immigration,issue_salience,occupation_group,service_worker,4.951,2008,Q4,low,79,ok
issue_country_immigration,issue_salience,occupation_group,student,3.4811,2008,Q4,medium,108,ok
issue_country_immigration,issue_salience,occupation_group,unemployed,4.5399,2008,Q4,low,58,ok
issue_country_immigration,issue_salience,occupation_group,white_collar,5.7614,2008,Q4,low,74,ok
issue_country_inflation,issue_salience,age_group,15-17,46.5538,2008,Q4,low,23,ok
issue_country_inflation,issue_salience,age_group,18-24,40.2045,2008,Q4,medium,109,ok
issue_country_inflation,issue_salience,age_group,25-39,36.2905,2008,Q4,medium,242,ok
issue_country_inflation,issue_salience,age_group,40-54,40.6884,2008,Q4,medium,214,ok
issue_country_inflation,issue_salience,age_group,55+,40.5921,2008,Q4,high,412,ok
issue_country_inflation,issue_salience,all,all,39.5778,2008,Q4,high,1000,ok
issue_country_inflation,issue_salience,education_group,high_education,37.9935,2008,Q4,medium,237,ok
issue_country_inflation,issue_salience,education_group,low_education,43.929,2008,Q4,high,373,ok
issue_country_inflation,issue_salience,education_group,medium_education,35.5767,2008,Q4,medium,281,ok
issue_country_inflation,issue_salience,education_group,student_still_studying,40.9829,2008,Q4,medium,108,ok
issue_country_inflation,issue_salience,gender,female,38.3122,2008,Q4,high,535,ok
issue_country_inflation,issue_salience,gender,male,40.8963,2008,Q4,high,465,ok
issue_country_inflation,issue_salience,occupation_group,manual_worker,32.3409,2008,Q4,low,69,ok
issue_country_inflation,issue_salience,occupation_group,self_employed,42.5686,2008,Q4,medium,154,ok
issue_country_inflation,issue_salience,occupation_group,service_worker,45.1467,2008,Q4,low,79,ok
issue_country_inflation,issue_salience,occupation_group,student,40.9829,2008,Q4,medium,108,ok
issue_country_inflation,issue_salience,occupation_group,unemployed,42.3707,2008,Q4,low,58,ok
issue_country_inflation,issue_salience,occupation_group,white_collar,40.3594,2008,Q4,low,74,ok
issue_country_unemployment,issue_salience,age_group,15-17,48.6075,2008,Q4,low,23,ok
issue_country_unemployment,issue_salience,age_group,18-24,46.1443,2008,Q4,medium,109,ok
issue_country_unemployment,issue_salience,age_group,25-39,34.9582,2008,Q4,medium,242,ok
issue_country_unemployment,issue_salience,age_group,40-54,38.3969,2008,Q4,medium,214,ok
issue_country_unemployment,issue_salience,age_group,55+,26.5725,2008,Q4,high,412,ok
issue_country_unemployment,issue_salience,all,all,34.9913,2008,Q4,high,1000,ok
issue_country_unemployment,issue_salience,education_group,high_education,33.4754,2008,Q4,medium,237,ok
issue_country_unemployment,issue_salience,education_group,low_education,31.7833,2008,Q4,high,373,ok
issue_country_unemployment,issue_salience,education_group,medium_education,37.5327,2008,Q4,medium,281,ok
issue_country_unemployment,issue_salience,education_group,student_still_studying,40.2665,2008,Q4,medium,108,ok
issue_country_unemployment,issue_salience,gender,female,37.5224,2008,Q4,high,535,ok
issue_country_unemployment,issue_salience,gender,male,32.3542,2008,Q4,high,465,ok
issue_country_unemployment,issue_salience,occupation_group,manual_worker,48.3015,2008,Q4,low,69,ok
issue_country_unemployment,issue_salience,occupation_group,self_employed,23.7051,2008,Q4,medium,154,ok
issue_country_unemployment,issue_salience,occupation_group,service_worker,35.5696,2008,Q4,low,79,ok
issue_country_unemployment,issue_salience,occupation_group,student,40.2665,2008,Q4,medium,108,ok
issue_country_unemployment,issue_salience,occupation_group,unemployed,61.4774,2008,Q4,low,58,ok
issue_country_unemployment,issue_salience,occupation_group,white_collar,33.2947,2008,Q4,low,74,ok
left_right_placement,political_space,age_group,15-17,46.6313,2008,Q4,low,11,ok
left_right_placement,political_space,age_group,18-24,37.2789,2008,Q4,low,75,ok
left_right_placement,political_space,age_group,25-39,49.43,2008,Q4,medium,199,ok
left_right_placement,political_space,age_group,40-54,44.8671,2008,Q4,medium,171,ok
left_right_placement,political_space,age_group,55+,53.0188,2008,Q4,high,333,ok
left_right_placement,political_space,all,all,47.9823,2008,Q4,high,789,ok
left_right_placement,political_space,education_group,high_education,43.4038,2008,Q4,medium,190,ok
left_right_placement,political_space,education_group,low_education,54.8667,2008,Q4,medium,297,ok
left_right_placement,political_space,education_group,medium_education,48.4444,2008,Q4,medium,229,ok
left_right_placement,political_space,education_group,student_still_studying,37.385,2008,Q4,low,73,ok
left_right_placement,political_space,gender,female,50.7544,2008,Q4,high,402,ok
left_right_placement,political_space,gender,male,45.3748,2008,Q4,high,387,ok
left_right_placement,political_space,occupation_group,manual_worker,49.4328,2008,Q4,low,54,ok
left_right_placement,political_space,occupation_group,self_employed,46.7579,2008,Q4,medium,132,ok
left_right_placement,political_space,occupation_group,service_worker,43.2366,2008,Q4,low,60,ok
left_right_placement,political_space,occupation_group,student,37.385,2008,Q4,low,73,ok
left_right_placement,political_space,occupation_group,unemployed,44.7163,2008,Q4,low,41,ok
left_right_placement,political_space,occupation_group,white_collar,47.8893,2008,Q4,low,60,ok
trust_european_union,trust_institutions,age_group,15-17,66.4371,2008,Q4,low,23,ok
trust_european_union,trust_institutions,age_group,18-24,59.3359,2008,Q4,medium,109,ok
trust_european_union,trust_institutions,age_group,25-39,60.0281,2008,Q4,medium,242,ok
trust_european_union,trust_institutions,age_group,40-54,55.5464,2008,Q4,medium,214,ok
trust_european_union,trust_institutions,age_group,55+,55.2267,2008,Q4,high,412,ok
trust_european_union,trust_institutions,all,all,57.5013,2008,Q4,high,1000,ok
trust_european_union,trust_institutions,education_group,high_education,66.0972,2008,Q4,medium,237,ok
trust_european_union,trust_institutions,education_group,low_education,49.9456,2008,Q4,high,373,ok
trust_european_union,trust_institutions,education_group,medium_education,54.3526,2008,Q4,medium,281,ok
trust_european_union,trust_institutions,education_group,student_still_studying,66.2902,2008,Q4,medium,108,ok
trust_european_union,trust_institutions,gender,female,55.7336,2008,Q4,high,535,ok
trust_european_union,trust_institutions,gender,male,59.3429,2008,Q4,high,465,ok
trust_european_union,trust_institutions,occupation_group,manual_worker,49.06,2008,Q4,low,69,ok
trust_european_union,trust_institutions,occupation_group,self_employed,59.627,2008,Q4,medium,154,ok
trust_european_union,trust_institutions,occupation_group,service_worker,47.4005,2008,Q4,low,79,ok
trust_european_union,trust_institutions,occupation_group,student,66.2902,2008,Q4,medium,108,ok
trust_european_union,trust_institutions,occupation_group,unemployed,48.0238,2008,Q4,low,58,ok
trust_european_union,trust_institutions,occupation_group,white_collar,63.2978,2008,Q4,low,74,ok
trust_national_government,trust_institutions,age_group,15-17,24.0402,2008,Q4,low,23,ok
trust_national_government,trust_institutions,age_group,18-24,14.7019,2008,Q4,medium,109,ok
trust_national_government,trust_institutions,age_group,25-39,20.5914,2008,Q4,medium,242,ok
trust_national_government,trust_institutions,age_group,40-54,18.9286,2008,Q4,medium,214,ok
trust_national_government,trust_institutions,age_group,55+,30.7847,2008,Q4,high,411,ok
trust_national_government,trust_institutions,all,all,22.8027,2008,Q4,high,999,ok
trust_national_government,trust_institutions,education_group,high_education,23.7872,2008,Q4,medium,237,ok
trust_national_government,trust_institutions,education_group,low_education,25.4464,2008,Q4,high,372,ok
trust_national_government,trust_institutions,education_group,medium_education,21.8156,2008,Q4,medium,281,ok
trust_national_government,trust_institutions,education_group,student_still_studying,16.1614,2008,Q4,medium,108,ok
trust_national_government,trust_institutions,gender,female,21.2823,2008,Q4,high,535,ok
trust_national_government,trust_institutions,gender,male,24.3896,2008,Q4,high,464,ok
trust_national_government,trust_institutions,occupation_group,manual_worker,15.8112,2008,Q4,low,69,ok
trust_national_government,trust_institutions,occupation_group,self_employed,24.4879,2008,Q4,medium,153,ok
trust_national_government,trust_institutions,occupation_group,service_worker,17.95,2008,Q4,low,79,ok
trust_national_government,trust_institutions,occupation_group,student,16.1614,2008,Q4,medium,108,ok
trust_national_government,trust_institutions,occupation_group,unemployed,18.89,2008,Q4,low,58,ok
trust_national_government,trust_institutions,occupation_group,white_collar,15.5167,2008,Q4,low,74,ok
trust_national_parliament,trust_institutions,age_group,15-17,39.3462,2008,Q4,low,23,ok
trust_national_parliament,trust_institutions,age_group,18-24,30.7247,2008,Q4,medium,109,ok
trust_national_parliament,trust_institutions,age_group,25-39,27.3919,2008,Q4,medium,242,ok
trust_national_parliament,trust_institutions,age_group,40-54,27.4259,2008,Q4,medium,214,ok
trust_national_parliament,trust_institutions,age_group,55+,37.7255,2008,Q4,high,412,ok
trust_national_parliament,trust_institutions,all,all,31.5874,2008,Q4,high,1000,ok
trust_national_parliament,trust_institutions,education_group,high_education,34.6047,2008,Q4,medium,237,ok
trust_national_parliament,trust_institutions,education_group,low_education,31.8005,2008,Q4,high,373,ok
trust_national_parliament,trust_institutions,education_group,medium_education,27.9855,2008,Q4,medium,281,ok
trust_national_parliament,trust_institutions,education_group,student_still_studying,32.7137,2008,Q4,medium,108,ok
trust_national_parliament,trust_institutions,gender,female,29.7937,2008,Q4,high,535,ok
trust_national_parliament,trust_institutions,gender,male,33.4561,2008,Q4,high,465,ok
trust_national_parliament,trust_institutions,occupation_group,manual_worker,21.111,2008,Q4,low,69,ok
trust_national_parliament,trust_institutions,occupation_group,self_employed,33.0364,2008,Q4,medium,154,ok
trust_national_parliament,trust_institutions,occupation_group,service_worker,21.0871,2008,Q4,low,79,ok
trust_national_parliament,trust_institutions,occupation_group,student,32.7137,2008,Q4,medium,108,ok
trust_national_parliament,trust_institutions,occupation_group,unemployed,30.2409,2008,Q4,low,58,ok
trust_national_parliament,trust_institutions,occupation_group,white_collar,26.6595,2008,Q4,low,74,ok
employment_country_situation,economy,age_group,15-17,27.2819,2009,Q2,low,21,ok
employment_country_situation,economy,age_group,18-24,21.58,2009,Q2,medium,100,ok
employment_country_situation,economy,age_group,25-39,18.5234,2009,Q2,medium,277,ok
employment_country_situation,economy,age_group,40-54,16.8956,2009,Q2,medium,253,ok
employment_country_situation,economy,age_group,55+,19.6843,2009,Q2,high,345,ok
employment_country_situation,economy,all,all,19.2031,2009,Q2,high,996,ok
employment_country_situation,economy,education_group,high_education,21.4633,2009,Q2,medium,238,ok
employment_country_situation,economy,education_group,low_education,17.5795,2009,Q2,high,328,ok
employment_country_situation,economy,education_group,medium_education,17.6193,2009,Q2,high,346,ok
employment_country_situation,economy,education_group,student_still_studying,23.6962,2009,Q2,low,84,ok
employment_country_situation,economy,gender,female,17.7864,2009,Q2,high,527,ok
employment_country_situation,economy,gender,male,20.6685,2009,Q2,high,469,ok
employment_country_situation,economy,occupation_group,manual_worker,20.3915,2009,Q2,low,81,ok
employment_country_situation,economy,occupation_group,self_employed,20.1059,2009,Q2,medium,169,ok
employment_country_situation,economy,occupation_group,service_worker,17.116,2009,Q2,low,89,ok
employment_country_situation,economy,occupation_group,student,23.6962,2009,Q2,low,84,ok
employment_country_situation,economy,occupation_group,unemployed,8.731,2009,Q2,low,55,ok
employment_country_situation,economy,occupation_group,white_collar,22.0361,2009,Q2,low,90,ok
expectation_national_economy,economy,age_group,15-17,24.3274,2009,Q2,low,20,ok
expectation_national_economy,economy,age_group,18-24,22.6623,2009,Q2,medium,100,ok
expectation_national_economy,economy,age_group,25-39,17.2286,2009,Q2,medium,276,ok
expectation_national_economy,economy,age_group,40-54,16.5063,2009,Q2,medium,253,ok
expectation_national_economy,economy,age_group,55+,23.4166,2009,Q2,high,345,ok
expectation_national_economy,economy,all,all,20.0369,2009,Q2,high,994,ok
expectation_national_economy,economy,education_group,high_education,19.0532,2009,Q2,medium,236,ok
expectation_national_economy,economy,education_group,low_education,20.3208,2009,Q2,high,331,ok
expectation_national_economy,economy,education_group,medium_education,20.0607,2009,Q2,high,344,ok
expectation_national_economy,economy,education_group,student_still_studying,21.1661,2009,Q2,low,83,ok
expectation_national_economy,economy,gender,female,20.5874,2009,Q2,high,530,ok
expectation_national_economy,economy,gender,male,19.4582,2009,Q2,high,464,ok
expectation_national_economy,economy,occupation_group,manual_worker,20.6678,2009,Q2,low,81,ok
expectation_national_economy,economy,occupation_group,self_employed,15.2203,2009,Q2,medium,168,ok
expectation_national_economy,economy,occupation_group,service_worker,21.6265,2009,Q2,low,88,ok
expectation_national_economy,economy,occupation_group,student,21.1661,2009,Q2,low,83,ok
expectation_national_economy,economy,occupation_group,unemployed,15.4849,2009,Q2,low,55,ok
expectation_national_economy,economy,occupation_group,white_collar,16.0533,2009,Q2,low,90,ok
expectation_personal_job,economy,age_group,15-17,52.5388,2009,Q2,low,19,ok
expectation_personal_job,economy,age_group,18-24,52.5603,2009,Q2,low,97,ok
expectation_personal_job,economy,age_group,25-39,47.543,2009,Q2,medium,276,ok
expectation_personal_job,economy,age_group,40-54,42.1745,2009,Q2,medium,253,ok
expectation_personal_job,economy,age_group,55+,40.4238,2009,Q2,high,333,ok
expectation_personal_job,economy,all,all,44.8044,2009,Q2,high,978,ok
expectation_personal_job,economy,education_group,high_education,49.7565,2009,Q2,medium,235,ok
expectation_personal_job,economy,education_group,low_education,39.7257,2009,Q2,high,321,ok
expectation_personal_job,economy,education_group,medium_education,44.427,2009,Q2,high,341,ok
expectation_personal_job,economy,education_group,student_still_studying,49.6531,2009,Q2,low,81,ok
expectation_personal_job,economy,gender,female,46.4363,2009,Q2,high,521,ok
expectation_personal_job,economy,gender,male,43.0856,2009,Q2,high,457,ok
expectation_personal_job,economy,occupation_group,manual_worker,40.4955,2009,Q2,low,81,ok
expectation_personal_job,economy,occupation_group,self_employed,41.1815,2009,Q2,medium,168,ok
expectation_personal_job,economy,occupation_group,service_worker,44.0582,2009,Q2,low,88,ok
expectation_personal_job,economy,occupation_group,student,49.6531,2009,Q2,low,81,ok
expectation_personal_job,economy,occupation_group,unemployed,40.8647,2009,Q2,low,54,ok
expectation_personal_job,economy,occupation_group,white_collar,52.4303,2009,Q2,low,91,ok
household_financial_situation,economy,age_group,15-17,53.4374,2009,Q2,low,21,ok
household_financial_situation,economy,age_group,18-24,47.5693,2009,Q2,low,99,ok
household_financial_situation,economy,age_group,25-39,49.2132,2009,Q2,medium,276,ok
household_financial_situation,economy,age_group,40-54,47.8645,2009,Q2,medium,254,ok
household_financial_situation,economy,age_group,55+,41.3966,2009,Q2,high,347,ok
household_financial_situation,economy,all,all,46.2356,2009,Q2,high,997,ok
household_financial_situation,economy,education_group,high_education,55.1435,2009,Q2,medium,238,ok
household_financial_situation,economy,education_group,low_education,38.0181,2009,Q2,high,331,ok
household_financial_situation,economy,education_group,medium_education,45.7968,2009,Q2,high,345,ok
household_financial_situation,economy,education_group,student_still_studying,52.0333,2009,Q2,low,83,ok
household_financial_situation,economy,gender,female,44.2136,2009,Q2,high,529,ok
household_financial_situation,economy,gender,male,48.3371,2009,Q2,high,468,ok
household_financial_situation,economy,occupation_group,manual_worker,42.158,2009,Q2,low,81,ok
household_financial_situation,economy,occupation_group,self_employed,49.4751,2009,Q2,medium,169,ok
household_financial_situation,economy,occupation_group,service_worker,43.3182,2009,Q2,low,89,ok
household_financial_situation,economy,occupation_group,student,52.0333,2009,Q2,low,83,ok
household_financial_situation,economy,occupation_group,unemployed,32.1673,2009,Q2,low,55,ok
household_financial_situation,economy,occupation_group,white_collar,52.8252,2009,Q2,low,91,ok
national_economy_situation,economy,age_group,15-17,24.9133,2009,Q2,low,20,ok
national_economy_situation,economy,age_group,18-24,22.8243,2009,Q2,medium,100,ok
national_economy_situation,economy,age_group,25-39,19.4243,2009,Q2,medium,277,ok
national_economy_situation,economy,age_group,40-54,19.4038,2009,Q2,medium,255,ok
national_economy_situation,economy,age_group,55+,23.218,2009,Q2,high,347,ok
national_economy_situation,economy,all,all,21.2849,2009,Q2,high,999,ok
national_economy_situation,economy,education_group,high_education,21.0621,2009,Q2,medium,239,ok
national_economy_situation,economy,education_group,low_education,20.6584,2009,Q2,high,331,ok
national_economy_situation,economy,education_group,medium_education,20.9971,2009,Q2,high,346,ok
national_economy_situation,economy,education_group,student_still_studying,24.3168,2009,Q2,low,83,ok
national_economy_situation,economy,gender,female,19.634,2009,Q2,high,531,ok
national_economy_situation,economy,gender,male,23.0101,2009,Q2,high,468,ok
national_economy_situation,economy,occupation_group,manual_worker,21.0179,2009,Q2,low,81,ok
national_economy_situation,economy,occupation_group,self_employed,20.9553,2009,Q2,medium,169,ok
national_economy_situation,economy,occupation_group,service_worker,17.2144,2009,Q2,low,89,ok
national_economy_situation,economy,occupation_group,student,24.3168,2009,Q2,low,83,ok
national_economy_situation,economy,occupation_group,unemployed,17.325,2009,Q2,low,55,ok
national_economy_situation,economy,occupation_group,white_collar,18.4284,2009,Q2,low,91,ok
issue_country_crime_security,issue_salience,age_group,15-17,14.139,2009,Q2,low,21,ok
issue_country_crime_security,issue_salience,age_group,18-24,18.8326,2009,Q2,medium,100,ok
issue_country_crime_security,issue_salience,age_group,25-39,21.7861,2009,Q2,medium,277,ok
issue_country_crime_security,issue_salience,age_group,40-54,26.3463,2009,Q2,medium,255,ok
issue_country_crime_security,issue_salience,age_group,55+,35.6261,2009,Q2,high,347,ok
issue_country_crime_security,issue_salience,all,all,26.7389,2009,Q2,high,1000,ok
issue_country_crime_security,issue_salience,education_group,high_education,27.0648,2009,Q2,medium,239,ok
issue_country_crime_security,issue_salience,education_group,low_education,33.7167,2009,Q2,high,331,ok
issue_country_crime_security,issue_salience,education_group,medium_education,24.74,2009,Q2,high,346,ok
issue_country_crime_security,issue_salience,education_group,student_still_studying,13.0435,2009,Q2,low,84,ok
issue_country_crime_security,issue_salience,gender,female,27.6929,2009,Q2,high,531,ok
issue_country_crime_security,issue_salience,gender,male,25.745,2009,Q2,high,469,ok
issue_country_crime_security,issue_salience,occupation_group,manual_worker,26.6747,2009,Q2,low,81,ok
issue_country_crime_security,issue_salience,occupation_group,self_employed,25.2759,2009,Q2,medium,169,ok
issue_country_crime_security,issue_salience,occupation_group,service_worker,25.1108,2009,Q2,low,89,ok
issue_country_crime_security,issue_salience,occupation_group,student,13.0435,2009,Q2,low,84,ok
issue_country_crime_security,issue_salience,occupation_group,unemployed,16.7894,2009,Q2,low,55,ok
issue_country_crime_security,issue_salience,occupation_group,white_collar,20.3667,2009,Q2,low,91,ok
issue_country_environment_climate,issue_salience,age_group,15-17,14.4645,2009,Q2,low,21,ok
issue_country_environment_climate,issue_salience,age_group,18-24,1.957,2009,Q2,medium,100,ok
issue_country_environment_climate,issue_salience,age_group,25-39,6.1279,2009,Q2,medium,277,ok
issue_country_environment_climate,issue_salience,age_group,40-54,2.6841,2009,Q2,medium,255,ok
issue_country_environment_climate,issue_salience,age_group,55+,1.8903,2009,Q2,high,347,ok
issue_country_environment_climate,issue_salience,all,all,3.5992,2009,Q2,high,1000,ok
issue_country_environment_climate,issue_salience,education_group,high_education,3.727,2009,Q2,medium,239,ok
issue_country_environment_climate,issue_salience,education_group,low_education,1.7407,2009,Q2,high,331,ok
issue_country_environment_climate,issue_salience,education_group,medium_education,4.3973,2009,Q2,high,346,ok
issue_country_environment_climate,issue_salience,education_group,student_still_studying,6.0336,2009,Q2,low,84,ok
issue_country_environment_climate,issue_salience,gender,female,3.5102,2009,Q2,high,531,ok
issue_country_environment_climate,issue_salience,gender,male,3.6918,2009,Q2,high,469,ok
issue_country_environment_climate,issue_salience,occupation_group,manual_worker,1.1935,2009,Q2,low,81,ok
issue_country_environment_climate,issue_salience,occupation_group,self_employed,5.1126,2009,Q2,medium,169,ok
issue_country_environment_climate,issue_salience,occupation_group,service_worker,4.1137,2009,Q2,low,89,ok
issue_country_environment_climate,issue_salience,occupation_group,student,6.0336,2009,Q2,low,84,ok
issue_country_environment_climate,issue_salience,occupation_group,unemployed,3.3567,2009,Q2,low,55,ok
issue_country_environment_climate,issue_salience,occupation_group,white_collar,3.3719,2009,Q2,low,91,ok
issue_country_health,issue_salience,age_group,15-17,4.5543,2009,Q2,low,21,ok
issue_country_health,issue_salience,age_group,18-24,8.2812,2009,Q2,medium,100,ok
issue_country_health,issue_salience,age_group,25-39,7.6388,2009,Q2,medium,277,ok
issue_country_health,issue_salience,age_group,40-54,11.1106,2009,Q2,medium,255,ok
issue_country_health,issue_salience,age_group,55+,8.7769,2009,Q2,high,347,ok
issue_country_health,issue_salience,all,all,8.827,2009,Q2,high,1000,ok
issue_country_health,issue_salience,education_group,high_education,14.013,2009,Q2,medium,239,ok
issue_country_health,issue_salience,education_group,low_education,7.9224,2009,Q2,high,331,ok
issue_country_health,issue_salience,education_group,medium_education,5.767,2009,Q2,high,346,ok
issue_country_health,issue_salience,education_group,student_still_studying,9.8536,2009,Q2,low,84,ok
issue_country_health,issue_salience,gender,female,7.7518,2009,Q2,high,531,ok
issue_country_health,issue_salience,gender,male,9.9472,2009,Q2,high,469,ok
issue_country_health,issue_salience,occupation_group,manual_worker,10.5961,2009,Q2,low,81,ok
issue_country_health,issue_salience,occupation_group,self_employed,5.1755,2009,Q2,medium,169,ok
issue_country_health,issue_salience,occupation_group,service_worker,4.3348,2009,Q2,low,89,ok
