question_leader_primary,metric_family,metric_name,group_type,group,response_option,share_weighted_valid,survey_year,survey_quarter,sample_confidence
,leader_choice_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,previous_vote_party,ΣΥΡΙΖΑ,Αλέξης Τσίπρας,70.2088,2022,Q4,high
,leader_choice_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,previous_vote_party,ΣΥΡΙΖΑ,Κυριάκος Μητσοτάκης,6.3833,2022,Q4,high
,suitable_pm,Καταλληλότερος για πρωθυπουργός,previous_vote_party,ΣΥΡΙΖΑ,none,19.4104,2022,Q4,high
,suitable_pm,Καταλληλότερος για πρωθυπουργός,previous_vote_party,ΣΥΡΙΖΑ,Αλέξης Τσίπρας,71.7074,2022,Q4,high
,suitable_pm,Καταλληλότερος για πρωθυπουργός,previous_vote_party,ΣΥΡΙΖΑ,Κυριάκος Μητσοτάκης,8.8822,2022,Q4,high
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,previous_vote_party,Χρυσή Αυγή,none,45.1756,2022,Q4,low
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,11.861,2022,Q4,low
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,42.9634,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,previous_vote_party,Χρυσή Αυγή,none,12.4958,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,35.237,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,52.2672,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,previous_vote_party,Χρυσή Αυγή,none,20.0279,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,13.5472,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,66.4249,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,previous_vote_party,Χρυσή Αυγή,none,9.5444,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,43.1945,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,47.2611,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,previous_vote_party,Χρυσή Αυγή,none,15.0441,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,57.419,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,27.5369,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,previous_vote_party,Χρυσή Αυγή,none,17.0499,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,26.8411,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,56.109,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,previous_vote_party,Χρυσή Αυγή,none,22.6348,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,18.9674,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,58.3979,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,previous_vote_party,Χρυσή Αυγή,none,14.0791,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,45.1717,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,40.7493,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,previous_vote_party,Χρυσή Αυγή,none,9.8174,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,45.5333,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,44.6493,2022,Q4,low
,leader_trait,Ασυμβίβαστος με τα συμφέροντα,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,30.6551,2022,Q4,low
,leader_trait,Ασυμβίβαστος με τα συμφέροντα,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,69.3449,2022,Q4,low
,leader_trait,Εκφράζει το μεσαίο χώρο,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,35.3906,2022,Q4,low
,leader_trait,Εκφράζει το μεσαίο χώρο,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,64.6094,2022,Q4,low
,leader_trait,Κοντά στους πολίτες,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,29.4514,2022,Q4,low
,leader_trait,Κοντά στους πολίτες,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,70.5486,2022,Q4,low
,leader_trait,Αξιόπιστος,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,13.1797,2022,Q4,low
,leader_trait,Αξιόπιστος,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,86.8203,2022,Q4,low
,leader_trait,Σέβεται τις δημοκρατικές αρχές,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,22.3118,2022,Q4,low
,leader_trait,Σέβεται τις δημοκρατικές αρχές,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,77.6882,2022,Q4,low
,leader_trait,Ικανός στη διαχείριση της οικονομίας,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,23.0237,2022,Q4,low
,leader_trait,Ικανός στη διαχείριση της οικονομίας,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,76.9763,2022,Q4,low
,leader_trait,Αποτελεσματικός,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,13.8753,2022,Q4,low
,leader_trait,Αποτελεσματικός,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,86.1247,2022,Q4,low
,leader_trait,Ακέραιος με το δημόσιο χρήμα,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,29.7125,2022,Q4,low
,leader_trait,Ακέραιος με το δημόσιο χρήμα,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,70.2875,2022,Q4,low
,leader_trait,Έχει ηγετικά προσόντα,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,28.9502,2022,Q4,low
,leader_trait,Έχει ηγετικά προσόντα,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,71.0498,2022,Q4,low
,leader_trait,Επιλέγει καλύτερους συνεργάτες,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,21.2835,2022,Q4,low
,leader_trait,Επιλέγει καλύτερους συνεργάτες,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,78.7165,2022,Q4,low
,leader_choice_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,previous_vote_party,Χρυσή Αυγή,none,75.0511,2022,Q4,low
,leader_choice_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,2.644,2022,Q4,low
,leader_choice_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,22.3049,2022,Q4,low
,suitable_pm,Καταλληλότερος για πρωθυπουργός,previous_vote_party,Χρυσή Αυγή,none,60.0658,2022,Q4,low
,suitable_pm,Καταλληλότερος για πρωθυπουργός,previous_vote_party,Χρυσή Αυγή,Αλέξης Τσίπρας,2.5451,2022,Q4,low
,suitable_pm,Καταλληλότερος για πρωθυπουργός,previous_vote_party,Χρυσή Αυγή,Κυριάκος Μητσοτάκης,37.3891,2022,Q4,low
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,region_group,Ήπειρος,none,33.7449,2022,Q4,low
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,region_group,Ήπειρος,Αλέξης Τσίπρας,34.9039,2022,Q4,low
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,31.3512,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,region_group,Ήπειρος,none,12.9864,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,region_group,Ήπειρος,Αλέξης Τσίπρας,21.3953,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,65.6184,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,region_group,Ήπειρος,none,20.2716,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,region_group,Ήπειρος,Αλέξης Τσίπρας,11.2595,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,68.4689,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,region_group,Ήπειρος,none,32.1526,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,region_group,Ήπειρος,Αλέξης Τσίπρας,18.6513,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,49.1961,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,region_group,Ήπειρος,none,26.8335,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,region_group,Ήπειρος,Αλέξης Τσίπρας,20.8344,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,52.3321,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,region_group,Ήπειρος,none,16.3843,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,region_group,Ήπειρος,Αλέξης Τσίπρας,5.6752,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,77.9405,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,region_group,Ήπειρος,none,16.2795,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,region_group,Ήπειρος,Αλέξης Τσίπρας,8.2849,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,75.4357,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,region_group,Ήπειρος,none,22.5463,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,region_group,Ήπειρος,Αλέξης Τσίπρας,21.0744,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,56.3793,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,region_group,Ήπειρος,none,13.4475,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,region_group,Ήπειρος,Αλέξης Τσίπρας,29.4627,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,57.0897,2022,Q4,low
,leader_trait,Ασυμβίβαστος με τα συμφέροντα,region_group,Ήπειρος,Αλέξης Τσίπρας,77.117,2022,Q4,low
,leader_trait,Ασυμβίβαστος με τα συμφέροντα,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,22.883,2022,Q4,low
,leader_trait,Εκφράζει το μεσαίο χώρο,region_group,Ήπειρος,Αλέξης Τσίπρας,71.4547,2022,Q4,low
,leader_trait,Εκφράζει το μεσαίο χώρο,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,28.5453,2022,Q4,low
,leader_trait,Κοντά στους πολίτες,region_group,Ήπειρος,Αλέξης Τσίπρας,68.4751,2022,Q4,low
,leader_trait,Κοντά στους πολίτες,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,31.5249,2022,Q4,low
,leader_trait,Αξιόπιστος,region_group,Ήπειρος,Αλέξης Τσίπρας,60.4868,2022,Q4,low
,leader_trait,Αξιόπιστος,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,39.5132,2022,Q4,low
,leader_trait,Σέβεται τις δημοκρατικές αρχές,region_group,Ήπειρος,Αλέξης Τσίπρας,75.124,2022,Q4,low
,leader_trait,Σέβεται τις δημοκρατικές αρχές,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,24.876,2022,Q4,low
,leader_trait,Ικανός στη διαχείριση της οικονομίας,region_group,Ήπειρος,Αλέξης Τσίπρας,53.176,2022,Q4,low
,leader_trait,Ικανός στη διαχείριση της οικονομίας,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,46.824,2022,Q4,low
,leader_trait,Αποτελεσματικός,region_group,Ήπειρος,Αλέξης Τσίπρας,42.3306,2022,Q4,low
,leader_trait,Αποτελεσματικός,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,57.6694,2022,Q4,low
,leader_trait,Ακέραιος με το δημόσιο χρήμα,region_group,Ήπειρος,Αλέξης Τσίπρας,80.8713,2022,Q4,low
,leader_trait,Ακέραιος με το δημόσιο χρήμα,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,19.1287,2022,Q4,low
,leader_trait,Έχει ηγετικά προσόντα,region_group,Ήπειρος,Αλέξης Τσίπρας,52.1481,2022,Q4,low
,leader_trait,Έχει ηγετικά προσόντα,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,47.8519,2022,Q4,low
,leader_trait,Επιλέγει καλύτερους συνεργάτες,region_group,Ήπειρος,Αλέξης Τσίπρας,42.1905,2022,Q4,low
,leader_trait,Επιλέγει καλύτερους συνεργάτες,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,57.8095,2022,Q4,low
,leader_choice_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,region_group,Ήπειρος,none,34.1194,2022,Q4,low
,leader_choice_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,region_group,Ήπειρος,Αλέξης Τσίπρας,38.7343,2022,Q4,low
,leader_choice_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,27.1462,2022,Q4,low
,suitable_pm,Καταλληλότερος για πρωθυπουργός,region_group,Ήπειρος,none,21.8239,2022,Q4,low
,suitable_pm,Καταλληλότερος για πρωθυπουργός,region_group,Ήπειρος,Αλέξης Τσίπρας,46.6186,2022,Q4,low
,suitable_pm,Καταλληλότερος για πρωθυπουργός,region_group,Ήπειρος,Κυριάκος Μητσοτάκης,31.5575,2022,Q4,low
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,region_group,Ανατολική Μακεδονία Θράκη,none,29.2053,2022,Q4,low
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,13.2357,2022,Q4,low
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,57.559,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,region_group,Ανατολική Μακεδονία Θράκη,none,32.2801,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,17.989,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,49.7309,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,region_group,Ανατολική Μακεδονία Θράκη,none,28.883,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,11.0778,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,60.0392,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,region_group,Ανατολική Μακεδονία Θράκη,none,28.0775,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,29.5188,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,42.4037,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,region_group,Ανατολική Μακεδονία Θράκη,none,24.1014,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,39.0236,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,36.875,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,region_group,Ανατολική Μακεδονία Θράκη,none,17.427,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,25.0406,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,57.5324,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,region_group,Ανατολική Μακεδονία Θράκη,none,20.1503,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,16.0926,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τις υποκλοπές,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,63.7571,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,region_group,Ανατολική Μακεδονία Θράκη,none,14.3806,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,43.4339,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,42.1855,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,region_group,Ανατολική Μακεδονία Θράκη,none,19.8348,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,45.5808,2022,Q4,low
,leader_accountability_blame,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,34.5844,2022,Q4,low
,leader_trait,Ασυμβίβαστος με τα συμφέροντα,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,56.7063,2022,Q4,low
,leader_trait,Ασυμβίβαστος με τα συμφέροντα,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,43.2937,2022,Q4,low
,leader_trait,Εκφράζει το μεσαίο χώρο,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,44.1832,2022,Q4,low
,leader_trait,Εκφράζει το μεσαίο χώρο,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,55.8168,2022,Q4,low
,leader_trait,Κοντά στους πολίτες,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,46.1451,2022,Q4,low
,leader_trait,Κοντά στους πολίτες,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,53.8549,2022,Q4,low
,leader_trait,Αξιόπιστος,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,27.9212,2022,Q4,low
,leader_trait,Αξιόπιστος,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,72.0788,2022,Q4,low
,leader_trait,Σέβεται τις δημοκρατικές αρχές,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,30.3814,2022,Q4,low
,leader_trait,Σέβεται τις δημοκρατικές αρχές,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,69.6186,2022,Q4,low
,leader_trait,Ικανός στη διαχείριση της οικονομίας,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,19.2024,2022,Q4,low
,leader_trait,Ικανός στη διαχείριση της οικονομίας,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,80.7976,2022,Q4,low
,leader_trait,Αποτελεσματικός,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,20.0146,2022,Q4,low
,leader_trait,Αποτελεσματικός,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,79.9854,2022,Q4,low
,leader_trait,Ακέραιος με το δημόσιο χρήμα,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,44.7641,2022,Q4,low
,leader_trait,Ακέραιος με το δημόσιο χρήμα,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,55.2359,2022,Q4,low
,leader_trait,Έχει ηγετικά προσόντα,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,26.04,2022,Q4,low
,leader_trait,Έχει ηγετικά προσόντα,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,73.96,2022,Q4,low
,leader_trait,Επιλέγει καλύτερους συνεργάτες,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,26.5377,2022,Q4,low
,leader_trait,Επιλέγει καλύτερους συνεργάτες,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,73.4623,2022,Q4,low
,leader_choice_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,region_group,Ανατολική Μακεδονία Θράκη,none,37.3281,2022,Q4,low
,leader_choice_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,15.7673,2022,Q4,low
,leader_choice_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,46.9046,2022,Q4,low
,suitable_pm,Καταλληλότερος για πρωθυπουργός,region_group,Ανατολική Μακεδονία Θράκη,none,27.1065,2022,Q4,low
,suitable_pm,Καταλληλότερος για πρωθυπουργός,region_group,Ανατολική Μακεδονία Θράκη,Αλέξης Τσίπρας,20.2206,2022,Q4,low
,suitable_pm,Καταλληλότερος για πρωθυπουργός,region_group,Ανατολική Μακεδονία Θράκη,Κυριάκος Μητσοτάκης,52.6729,2022,Q4,low
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,region_group,Αττική,none,29.9877,2022,Q4,high
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,region_group,Αττική,Αλέξης Τσίπρας,26.8494,2022,Q4,high
,leader_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,region_group,Αττική,Κυριάκος Μητσοτάκης,43.1629,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,region_group,Αττική,none,20.9347,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,region_group,Αττική,Αλέξης Τσίπρας,19.1364,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για τη διαφθορά,region_group,Αττική,Κυριάκος Μητσοτάκης,59.9289,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,region_group,Αττική,none,31.3268,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,region_group,Αττική,Αλέξης Τσίπρας,7.6966,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ακρίβεια,region_group,Αττική,Κυριάκος Μητσοτάκης,60.9766,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,region_group,Αττική,none,30.2852,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,region_group,Αττική,Αλέξης Τσίπρας,23.8141,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για την ανεργία,region_group,Αττική,Κυριάκος Μητσοτάκης,45.9008,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,region_group,Αττική,none,24.5266,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,region_group,Αττική,Αλέξης Τσίπρας,31.2539,2022,Q4,high
,leader_accountability_blame,Ευθύνη/χρέωση: Για την εγκληματικότητα,region_group,Αττική,Κυριάκος Μητσοτάκης,44.2194,2022,Q4,high
