survey_id,file_name,survey_date_midpoint,survey_year,survey_month,survey_quarter,survey_period,time_status,include_in_time_trend,group_type,group,party,vote_share_weighted_valid,n_party_unweighted,n_valid_vote_unweighted,n_total_group_unweighted,weighted_base_valid,sample_confidence,data_status,include_in_app_draft
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,14,ΝΔ,25.0,2,8,11,8.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,14,ΣΥΡΙΖΑ,12.5,1,8,11,8.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,14,Χρυσή Αυγή,25.0,2,8,11,8.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,16,ΠΑΣΟΚ/ΚΙΝΑΛ,50.0,1,2,4,2.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,16,ΣΥΡΙΖΑ,50.0,1,2,4,2.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,17,other_party,8.3333,1,12,14,12.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,17,Ελληνική Λύση,8.3333,1,12,14,12.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,17,ΜέΡΑ25,8.3333,1,12,14,12.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,17,ΝΔ,8.3333,1,12,14,12.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,17,ΠΑΣΟΚ/ΚΙΝΑΛ,8.3333,1,12,14,12.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,17,ΣΥΡΙΖΑ,58.3333,7,12,14,12.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,18,ΝΔ,33.3333,1,3,4,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,18,ΣΥΡΙΖΑ,66.6667,2,3,4,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,19,other_party,50.0,2,4,4,4.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,19,ΝΔ,25.0,1,4,4,4.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,19,ΠΑΣΟΚ/ΚΙΝΑΛ,25.0,1,4,4,4.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,20,ΣΥΡΙΖΑ,100.0,2,2,2,2.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,21,other_party,7.1429,1,14,14,14.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,21,ΚΚΕ,7.1429,1,14,14,14.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,21,ΝΔ,28.5714,4,14,14,14.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,21,ΣΥΡΙΖΑ,35.7143,5,14,14,14.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,21,Χρυσή Αυγή,21.4286,3,14,14,14.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,22,ΚΚΕ,20.0,1,5,7,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,22,ΝΔ,60.0,3,5,7,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,22,Χρυσή Αυγή,20.0,1,5,7,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,23,ΝΔ,20.0,1,5,5,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,23,ΠΑΣΟΚ/ΚΙΝΑΛ,40.0,2,5,5,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,23,ΣΥΡΙΖΑ,40.0,2,5,5,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,24,other_party,16.6667,1,6,7,6.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,24,ΠΑΣΟΚ/ΚΙΝΑΛ,16.6667,1,6,7,6.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,24,ΣΥΡΙΖΑ,66.6667,4,6,7,6.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,25,other_party,20.0,1,5,6,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,25,ΣΥΡΙΖΑ,60.0,3,5,6,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,25,Χρυσή Αυγή,20.0,1,5,6,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,27,Ελληνική Λύση,50.0,1,2,2,2.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,27,ΣΥΡΙΖΑ,50.0,1,2,2,2.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,28,ΝΔ,33.3333,1,3,4,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,28,ΠΑΣΟΚ/ΚΙΝΑΛ,33.3333,1,3,4,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,28,ΣΥΡΙΖΑ,33.3333,1,3,4,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,29,ΝΔ,16.6667,1,6,6,6.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,29,ΣΥΡΙΖΑ,66.6667,4,6,6,6.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,29,Χρυσή Αυγή,16.6667,1,6,6,6.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,31,ΚΚΕ,9.0909,1,11,13,11.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,31,ΝΔ,36.3636,4,11,13,11.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,31,ΠΑΣΟΚ/ΚΙΝΑΛ,9.0909,1,11,13,11.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,31,ΣΥΡΙΖΑ,45.4545,5,11,13,11.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,33,ΝΔ,33.3333,1,3,3,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,33,ΣΥΡΙΖΑ,66.6667,2,3,3,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,34,other_party,20.0,1,5,5,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,34,Ελληνική Λύση,20.0,1,5,5,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,34,ΣΥΡΙΖΑ,40.0,2,5,5,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,34,Χρυσή Αυγή,20.0,1,5,5,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,35,other_party,9.7378,78,801,941,801.0,high,ok,True
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,35,Ένωση Κεντρώων,1.2484,10,801,941,801.0,high,ok,True
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,35,ΑΝΕΛ,0.8739,7,801,941,801.0,high,ok,True
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,35,Ελληνική Λύση,1.3733,11,801,941,801.0,high,ok,True
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,35,ΚΚΕ,4.4944,36,801,941,801.0,high,ok,True
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,35,ΜέΡΑ25,1.1236,9,801,941,801.0,high,ok,True
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,35,ΝΔ,25.3433,203,801,941,801.0,high,ok,True
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,35,ΠΑΣΟΚ/ΚΙΝΑΛ,6.6167,53,801,941,801.0,high,ok,True
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,35,Πλεύση Ελευθερίας,1.2484,10,801,941,801.0,high,ok,True
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,35,Ποτάμι,0.4994,4,801,941,801.0,high,ok,True
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,35,ΣΥΡΙΖΑ,41.8227,335,801,941,801.0,high,ok,True
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,35,Χρυσή Αυγή,5.618,45,801,941,801.0,high,ok,True
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,36,other_party,20.0,1,5,7,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,36,ΝΔ,20.0,1,5,7,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,36,ΣΥΡΙΖΑ,40.0,2,5,7,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,36,Χρυσή Αυγή,20.0,1,5,7,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,37,other_party,20.0,2,10,14,10.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,37,ΚΚΕ,10.0,1,10,14,10.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,37,ΝΔ,30.0,3,10,14,10.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,37,ΠΑΣΟΚ/ΚΙΝΑΛ,30.0,3,10,14,10.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,37,Χρυσή Αυγή,10.0,1,10,14,10.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,38,other_party,10.0,2,20,22,20.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,38,Ελληνική Λύση,5.0,1,20,22,20.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,38,ΚΚΕ,10.0,2,20,22,20.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,38,ΝΔ,30.0,6,20,22,20.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,38,Ποτάμι,5.0,1,20,22,20.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,38,ΣΥΡΙΖΑ,40.0,8,20,22,20.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,39,other_party,25.0,1,4,4,4.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,39,ΠΑΣΟΚ/ΚΙΝΑΛ,25.0,1,4,4,4.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,39,ΣΥΡΙΖΑ,50.0,2,4,4,4.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,40,ΝΔ,10.0,1,10,12,10.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,40,ΠΑΣΟΚ/ΚΙΝΑΛ,10.0,1,10,12,10.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,40,ΣΥΡΙΖΑ,80.0,8,10,12,10.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,41,ΝΔ,100.0,1,1,1,1.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,42,ΚΚΕ,33.3333,1,3,4,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,42,ΝΔ,66.6667,2,3,4,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,43,ΑΝΕΛ,16.6667,1,6,6,6.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,43,ΚΚΕ,33.3333,2,6,6,6.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,43,ΣΥΡΙΖΑ,33.3333,2,6,6,6.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,43,Χρυσή Αυγή,16.6667,1,6,6,6.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,44,ΠΑΣΟΚ/ΚΙΝΑΛ,100.0,2,2,3,2.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,45,other_party,18.75,3,16,18,16.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,45,ΝΔ,6.25,1,16,18,16.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,45,ΠΑΣΟΚ/ΚΙΝΑΛ,18.75,3,16,18,16.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,45,ΣΥΡΙΖΑ,56.25,9,16,18,16.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,46,ΝΔ,50.0,1,2,2,2.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,46,Χρυσή Αυγή,50.0,1,2,2,2.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,47,other_party,28.5714,2,7,9,7.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,47,Ελληνική Λύση,14.2857,1,7,9,7.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,47,ΠΑΣΟΚ/ΚΙΝΑΛ,14.2857,1,7,9,7.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,47,ΣΥΡΙΖΑ,42.8571,3,7,9,7.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,48,ΝΔ,33.3333,1,3,3,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,48,ΠΑΣΟΚ/ΚΙΝΑΛ,33.3333,1,3,3,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,48,ΣΥΡΙΖΑ,33.3333,1,3,3,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,49,ΝΔ,25.0,1,4,5,4.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,49,ΣΥΡΙΖΑ,25.0,1,4,5,4.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,49,Χρυσή Αυγή,50.0,2,4,5,4.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,50,Χρυσή Αυγή,100.0,2,2,4,2.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,51,ΝΔ,40.0,2,5,8,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,51,ΣΥΡΙΖΑ,40.0,2,5,8,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,51,Χρυσή Αυγή,20.0,1,5,8,5.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,57,ΣΥΡΙΖΑ,100.0,1,1,1,1.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,F9,ΣΥΡΙΖΑ,100.0,1,1,1,1.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,H3,ΝΔ,100.0,1,1,1,1.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,H9,ΚΚΕ,100.0,1,1,1,1.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,K7,ΣΥΡΙΖΑ,100.0,1,1,1,1.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,NY,other_party,33.3333,1,3,4,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,NY,ΚΚΕ,33.3333,1,3,4,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,NY,ΣΥΡΙΖΑ,33.3333,1,3,4,3.0,low,ok,False
SURVEY_06,spss.sav,2018-09-13 00:00:00,2018.0,9.0,Q3,2018-Q3,auto_from_sav_date_column:Vdatesub,True,region_group,ON,other_party,100.0,1,1,1,1.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,gender,female,other_party,4.5792,29,651,810,674.6455,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,gender,female,Ένωση Κεντρώων,1.1896,8,651,810,674.6455,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,gender,female,ΑΝΕΛ,0.7449,5,651,810,674.6455,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,gender,female,Ελληνική Λύση,2.2234,15,651,810,674.6455,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,gender,female,ΚΚΕ,3.7342,24,651,810,674.6455,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,gender,female,ΜέΡΑ25,0.3522,2,651,810,674.6455,high,ok,True
